TARGET_CLASS,attempt,criterion,Coverage,Total_Goals,BranchCoverage,LineCoverage,CBranchCoverage,Covered_Goals,Tests_Executed
edu.stanford.nlp.parser.lexparser.SplittingGrammarExtractor,3,BRANCH;LINE;CBRANCH,0.584070796460177,1921,0.6242774566473989,0.6919592298980748,0.3603082851637765,1122,64
edu.stanford.nlp.parser.lexparser.SplittingGrammarExtractor,4,BRANCH;LINE;CBRANCH,0.6663196251952108,1921,0.6242774566473989,0.6919592298980748,0.3603082851637765,1122,64
edu.stanford.nlp.parser.lexparser.SplittingGrammarExtractor,5,BRANCH;LINE;CBRANCH,0.7402394586153045,1921,0.6242774566473989,0.6919592298980748,0.3603082851637765,1122,64
edu.stanford.nlp.pipeline.CorefAnnotator,1,BRANCH;LINE;CBRANCH,0.36401673640167365,239,0.3333333333333333,0.39823008849557523,0.3333333333333333,87,54
edu.stanford.nlp.pipeline.CorefAnnotator,2,BRANCH;LINE;CBRANCH,0.36401673640167365,239,0.3333333333333333,0.39823008849557523,0.3333333333333333,87,54
edu.stanford.nlp.pipeline.CorefAnnotator,3,BRANCH;LINE;CBRANCH,0.36401673640167365,239,0.3333333333333333,0.39823008849557523,0.3333333333333333,87,54
edu.stanford.nlp.pipeline.CorefAnnotator,4,BRANCH;LINE;CBRANCH,0.36401673640167365,239,0.3333333333333333,0.39823008849557523,0.3333333333333333,87,54
edu.stanford.nlp.pipeline.CorefAnnotator,5,BRANCH;LINE;CBRANCH,0.36401673640167365,239,0.3333333333333333,0.39823008849557523,0.3333333333333333,87,54
edu.stanford.nlp.pipeline.CorefMentionAnnotator,1,BRANCH;LINE;CBRANCH,0.0375,240,0.014925373134328358,0.0660377358490566,0.014925373134328358,9,2
edu.stanford.nlp.pipeline.CorefMentionAnnotator,2,BRANCH;LINE;CBRANCH,0.0375,240,0.014925373134328358,0.0660377358490566,0.014925373134328358,9,2
edu.stanford.nlp.pipeline.CorefMentionAnnotator,5,BRANCH;LINE;CBRANCH,0.0375,240,0.014925373134328358,0.0660377358490566,0.014925373134328358,9,3
edu.stanford.nlp.pipeline.CorefMentionAnnotator,4,BRANCH;LINE;CBRANCH,0.0375,240,0.014925373134328358,0.0660377358490566,0.014925373134328358,9,3
edu.stanford.nlp.pipeline.CorefMentionAnnotator,3,BRANCH;LINE;CBRANCH,0.0375,240,0.014925373134328358,0.0660377358490566,0.014925373134328358,9,2
edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator,1,BRANCH;LINE;CBRANCH,0.08458646616541353,532,0.06493506493506493,0.11160714285714286,0.06493506493506493,45,9
edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator,3,BRANCH;LINE;CBRANCH,0.08458646616541353,532,0.06493506493506493,0.11160714285714286,0.06493506493506493,45,10
edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator,4,BRANCH;LINE;CBRANCH,0.08458646616541353,532,0.06493506493506493,0.11160714285714286,0.06493506493506493,45,8
edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator,5,BRANCH;LINE;CBRANCH,0.08458646616541353,532,0.06493506493506493,0.11160714285714286,0.06493506493506493,45,8
edu.stanford.nlp.pipeline.ChineseSegmenterAnnotator,2,BRANCH;LINE;CBRANCH,0.08458646616541353,532,0.06493506493506493,0.11160714285714286,0.06493506493506493,45,9
edu.stanford.nlp.pipeline.LabeledChunkIdentifier,1,BRANCH;LINE;CBRANCH,0.7506561679790026,381,0.9712230215827338,0.9514563106796117,0.381294964028777,286,87
edu.stanford.nlp.pipeline.LabeledChunkIdentifier,3,BRANCH;LINE;CBRANCH,0.7506561679790026,381,0.9712230215827338,0.9514563106796117,0.381294964028777,286,89
edu.stanford.nlp.pipeline.LabeledChunkIdentifier,4,BRANCH;LINE;CBRANCH,0.7506561679790026,381,0.9712230215827338,0.9514563106796117,0.381294964028777,286,81
edu.stanford.nlp.pipeline.LabeledChunkIdentifier,5,BRANCH;LINE;CBRANCH,0.7506561679790026,381,0.9712230215827338,0.9514563106796117,0.381294964028777,286,85
edu.stanford.nlp.pipeline.LabeledChunkIdentifier,2,BRANCH;LINE;CBRANCH,0.7506561679790026,381,0.9712230215827338,0.9514563106796117,0.381294964028777,286,82
edu.stanford.nlp.pipeline.WikidictAnnotator,1,BRANCH;LINE;CBRANCH,0.12260536398467432,261,0.06172839506172839,0.2222222222222222,0.06172839506172839,32,10
edu.stanford.nlp.pipeline.WikidictAnnotator,3,BRANCH;LINE;CBRANCH,0.12260536398467432,261,0.06172839506172839,0.2222222222222222,0.06172839506172839,32,8
edu.stanford.nlp.pipeline.WikidictAnnotator,4,BRANCH;LINE;CBRANCH,0.12260536398467432,261,0.06172839506172839,0.2222222222222222,0.06172839506172839,32,10
edu.stanford.nlp.pipeline.WikidictAnnotator,5,BRANCH;LINE;CBRANCH,0.12260536398467432,261,0.06172839506172839,0.2222222222222222,0.06172839506172839,32,8
edu.stanford.nlp.pipeline.WikidictAnnotator,2,BRANCH;LINE;CBRANCH,0.12260536398467432,261,0.06172839506172839,0.2222222222222222,0.06172839506172839,32,11
edu.stanford.nlp.pipeline.ArabicSegmenterAnnotator,3,BRANCH;LINE;CBRANCH,0.27071823204419887,181,0.2619047619047619,0.27835051546391754,0.2619047619047619,49,12
edu.stanford.nlp.pipeline.ArabicSegmenterAnnotator,4,BRANCH;LINE;CBRANCH,0.27071823204419887,181,0.2619047619047619,0.27835051546391754,0.2619047619047619,49,10
edu.stanford.nlp.pipeline.ArabicSegmenterAnnotator,5,BRANCH;LINE;CBRANCH,0.27071823204419887,181,0.2619047619047619,0.27835051546391754,0.2619047619047619,49,12
edu.stanford.nlp.pipeline.ArabicSegmenterAnnotator,2,BRANCH;LINE;CBRANCH,0.27071823204419887,181,0.2619047619047619,0.27835051546391754,0.2619047619047619,49,13
